,timestamp,plant_id,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,center_of_mass,convex_hull_vertices,object_in_frame,ellipse_center,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity
1267,2024-08-08 17:45:01,14,True,1299.0,166751.0,0.007790058230535349,68491.92400300503,456,528,585.2606257044805,"(2787.77675134719, 1860.5165511932255)",24,True,"(2791.208251953125, 1862.4112548828125)",535.3562622070312,373.5413818359375,37.036128997802734,0.7163476326469207
1268,2024-08-08 17:45:01,5,False,2054.0,239580.5,0.008573318780117748,177764.179590106,696,424,705.3906718974954,"(928.8227848101266, 2339.9264849074975)",22,False,"(948.0078125, 2386.17138671875)",694.5830688476562,373.43939208984375,101.24034118652344,0.8431710523612048
1269,2024-08-08 17:45:01,10,False,1808.0,332139.5,0.005443495880495996,151075.30916118622,616,696,735.673840774565,"(1858.7560840707965, 2194.886061946903)",22,False,"(1831.92529296875, 2486.198974609375)",1110.6865234375,544.4478149414062,0.9354169368743896,0.871615409113902
1270,2024-08-08 17:45:01,12,True,1654.0,231990.0,0.007129617655933445,107391.34863245487,512,640,618.1820120320551,"(2766.9697702539297, 916.0949214026602)",19,True,"(2746.314453125, 918.1231079101562)",633.065185546875,477.8029479980469,8.756258010864258,0.65601798196488
1271,2024-08-08 17:45:01,13,True,1560.0,198220.5,0.0078700235343973,89315.13842999935,552,560,571.1759798871097,"(2825.516025641026, 1352.1326923076922)",26,True,"(2800.391357421875, 1390.014404296875)",616.036865234375,449.1977844238281,38.87385559082031,0.6843288261771284
1272,2024-08-08 17:45:01,4,True,2440.0,408190.0,0.005977608466645435,184237.18126010895,792,744,832.7718775270932,"(1050.8487704918032, 1877.547131147541)",26,True,"(1031.0018310546875, 1904.82568359375)",831.346923828125,589.1272583007812,53.53799819946289,0.7055683288683193
1273,2024-08-08 17:45:01,20,False,1464.0,187241.0,0.007818800369577175,111985.71439301968,592,384,633.4161349381621,"(3686.0799180327867, 2393.8804644808743)",17,False,"(3668.533203125, 2431.37744140625)",571.443115234375,381.9827575683594,102.46952056884766,0.7437545545718575
1274,2024-08-08 17:45:01,2,True,2385.0,278312.5,0.008569503705367168,153815.9490441084,624,568,739.2787025202335,"(1003.3744234800838, 766.2863731656184)",21,True,"(1002.6397705078125, 746.0642700195312)",671.5614013671875,484.1681823730469,59.886260986328125,0.69297780357877
1275,2024-08-08 17:45:01,16,True,2119.0,276853.0,0.007653881301629384,153535.1150842905,600,672,675.6626377120464,"(3684.498820198207, 503.04719207173196)",26,True,"(3704.17724609375, 523.163818359375)",662.3479614257812,550.1425170898438,15.512907028198242,0.5568778312314937
1276,2024-08-08 17:45:01,17,True,1904.0,303227.5,0.006279113866651277,154435.87707352638,784,592,739.1846859885559,"(3686.5068277310925, 978.1980042016806)",20,True,"(3698.52197265625, 968.4193725585938)",759.3779296875,538.2282104492188,73.32159423828125,0.7054344607942749
1277,2024-08-08 17:45:01,18,True,2399.0,269344.0,0.008906825472258524,161086.67534029484,728,512,727.8598766246151,"(3685.697373905794, 1485.508962067528)",22,True,"(3655.86669921875, 1484.251953125)",686.5160522460938,432.46844482421875,78.9171142578125,0.7766384590498115
1278,2024-08-08 17:45:01,3,True,3424.0,403220.5,0.00849163174987383,272589.87383306026,886,664,851.0869520795158,"(932.1702686915888, 1272.1480724299065)",27,True,"(953.5877075195312, 1274.5635986328125)",810.3065185546875,548.9979858398438,98.50902557373047,0.7355053584033119
1279,2024-08-08 17:45:01,7,True,1879.0,235900.0,0.007965239508266215,98773.24585998058,496,688,638.4238404069823,"(1879.4704630122405, 813.1309207025014)",18,True,"(1872.2998046875, 815.35595703125)",619.869384765625,475.9957275390625,6.448109149932861,0.640573554236576
1280,2024-08-11 11:30:01,2,True,2189.0,320849.5,0.006822513359067101,134438.86678040028,752,632,703.600028425241,"(937.0950205573321, 697.6509821836455)",26,True,"(965.3685302734375, 693.5205078125)",728.43310546875,515.3590698242188,114.12857818603516,0.7067234479764212
1281,2024-08-11 11:30:01,18,True,2481.0,404932.5,0.006126947083773222,233572.94993507862,848,600,779.495349569194,"(3679.218863361548, 1325.621120515921)",24,True,"(3667.2734375, 1356.5640869140625)",841.9157104492188,564.5455322265625,88.69397735595703,0.7418654635050548
1282,2024-08-11 11:30:01,9,True,2471.0,414999.0,0.005954231215014976,208951.9065425396,800,760,860.0511612689096,"(1729.6806960744639, 1804.3120194253338)",29,True,"(1747.6085205078125, 1817.5977783203125)",779.1757202148438,599.5789184570312,131.5553741455078,0.6386418605115961
1283,2024-08-11 11:30:01,14,True,1646.0,221295.5,0.0074380183962168235,135993.80114591122,672,480,702.6990821112548,"(2709.213851761847, 1845.800121506683)",30,True,"(2717.107666015625, 1849.7005615234375)",715.1117553710938,360.509033203125,117.30167388916016,0.8636279894075376
1284,2024-08-11 11:30:01,19,True,2724.0,391751.0,0.006953396417622418,242948.84767651558,816,608,860.8559693700219,"(3760.63986784141, 2028.1945668135095)",28,True,"(3757.03857421875, 2012.7845458984375)",764.7022094726562,540.86279296875,101.79618835449219,0.70692800621295
1285,2024-08-11 11:30:01,7,True,1982.0,256559.5,0.00772530348710533,115502.55752658844,576,696,664.6239538265229,"(1905.2931382441977, 736.186175580222)",26,True,"(1891.424072265625, 731.912109375)",663.5384521484375,508.9591369628906,164.07044982910156,0.6416017994660179
1286,2024-08-11 11:30:01,16,False,2823.0,441440.0,0.006394980065241029,269024.6541699171,824,688,797.4860500347326,"(3638.2522139567836, 364.3181013106624)",23,False,"(3621.07421875, 362.149169921875)",743.1005249023438,674.2831420898438,116.52425384521484,0.4202862867083218
1287,2024-08-11 11:30:01,13,True,2816.0,375497.5,0.007499384150360521,228325.91566348076,735,728,733.8998569287229,"(2843.986505681818, 1375.9996448863637)",22,True,"(2833.593505859375, 1405.140869140625)",670.2022094726562,652.3218383789062,136.154052734375,0.22944795832010792
1288,2024-08-11 11:30:01,8,True,2264.0,282501.5,0.008014116739203155,155501.5997003317,576,712,668.4347387741005,"(1831.4235865724381, 1328.9898409893992)",25,True,"(1821.718505859375, 1330.6435546875)",623.153564453125,539.8765258789062,164.69496154785156,0.49941666292559617
1289,2024-08-11 11:30:01,12,True,2362.0,331971.5,0.007115068612817667,198643.66593050957,832,584,794.3915910934606,"(2740.5961049957664, 838.9013547840813)",22,True,"(2753.794677734375, 853.1241455078125)",749.5875244140625,513.4741821289062,100.83529663085938,0.7285346275342853
1290,2024-08-11 11:30:01,4,True,2675.0,477637.5,0.005600481536730261,200145.37983441353,752,880,905.5848938669417,"(1032.3069158878504, 1892.7947663551402)",27,True,"(1037.911865234375, 1910.058837890625)",868.7940063476562,714.064208984375,27.207109451293945,0.5696277910880294
1291,2024-08-11 11:30:01,11,False,2851.0,463664.5,0.006148842535928457,267584.58897578716,816,727,918.8563543884321,"(2700.3055068397052, 330.15363030515607)",19,False,"(2729.53564453125, 350.1413269042969)",770.6200561523438,640.7105102539062,118.22706604003906,0.5556414018452844
1292,2024-08-11 11:30:01,15,False,1853.0,309320.5,0.005990550254509481,165157.2917062044,760,560,744.2714558546498,"(2838.64058283864, 2333.461953588775)",21,False,"(2835.67724609375, 2378.771728515625)",754.669921875,499.583251953125,108.88214111328125,0.7495134753774076
1293,2024-08-11 11:30:01,6,True,1968.0,267504.0,0.007356899336084694,170224.31156408787,664,520,669.3616361877935,"(1790.6051829268292, 293.0208333333333)",20,True,"(1788.96142578125, 298.84765625)",605.4751586914062,510.0103759765625,92.74219512939453,0.5389608706571849
